"ID_INDIVIDU","POSTE","MOIS_NAISSANCE","NATIONALITE","CF_AGREE","POLE_ESPOIR","NB_PALMARES_AVANT_20","exp_avant_20","Anthropometrie","Detente_horizontale","Vitesse_lineaire","Vivacite","Jeux_reduits","Match","Conduite_de_balle","Gardiens_de_but","Jonglerie_en_mouvement","Vitesse_max_aerobie","NB_BUT_PAR_MIN_JOUE_PAR_SAISON_AVANT_20","NB_MIN_JOUE_PAR_MATCH_PAR_SAISON_AVANT_20","NB_CLUB_AVANT_20","TOP_50_AVANT_20","TOP_50_150_AVANT_20","top_restant_AVANT_20","France U16","France U17","France U18","U16_NB_BUT","U16_NB_MATCH_JOUE","U16_NB_MIN_JOUE","U16_TITULARISATION","U17_NB_BUT","U17_NB_MATCH_JOUE","U17_NB_MIN_JOUE","U17_TITULARISATION","U18_NB_BUT","U18_NB_MATCH_JOUE","U18_NB_MIN_JOUE","U18_TITULARISATION","Y"
3498,"Milieu",8,"Cameroun","CFM - CENTRE DE FORMATION ESPER. TROYES AUBE CHAMPAGNE","aucun",1,1,18.28,18.28,18.28,18.28,18.28,18.28,NA,NA,NA,NA,0.00112,16.8,2,"1","0","0",0,1,0,NA,NA,NA,NA,NA,1,33,NA,NA,NA,NA,NA,1
3503,"Attaquant",1,"France","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00062,8.77,2,"1","1","0",1,1,1,4,6,292,4,2,10,596,8,NA,3,128,1,0
3508,"Milieu",2,"France","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
3509,"Milieu",3,"France","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
3527,"Defenseur",2,"Guadeloupe","CFM - CENTRE DE FORMATION R.C. LENSOIS","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
3533,"Defenseur",7,"France","CFM - CENTRE DE FORMATION ST. MALHERBE CAEN-CALV.B.NORM.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00022,27.09,2,"0","1","1",0,1,0,NA,NA,NA,NA,NA,3,124,1,NA,NA,NA,NA,0
3582,"Milieu",1,"France","CFM - CENTRE DE FORMATION F.C. NANTES","PEM - PEM CLAIREFONTAINE",0,1,11.01,13.75,14.43,13.75,14.43,14.43,14.43,13.75,13.75,11.01,0.00027,6.77,5,"1","1","1",1,0,0,1,13,968,11,NA,NA,NA,NA,NA,NA,NA,NA,1
3591,"Attaquant",6,"France","CFM - CENTRE DE FORMATION R.C. STRASBOURG ALSACE","aucun",0,0,10.88,14.34,16.21,14.34,17.91,17.91,18.54,13.8,13.8,14.34,0.00067,12.18,1,"0","0","1",0,1,1,NA,NA,NA,NA,3,15,932,9,NA,3,57,1,0
3596,"Milieu",6,"France","CFM - CENTRE DE FORMATION A.S. ST ETIENNE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00011,14.26,3,"0","0","1",1,0,0,3,11,626,6,NA,NA,NA,NA,NA,NA,NA,NA,0
3599,"Defenseur",2,"France","aucun","PEM - PEM LIEVIN",0,0,16.55,13.52,11.56,13.52,13.52,13.52,11.56,13.52,13.52,16.12,5e-05,13.01,3,"0","1","0",1,0,0,1,4,168,1,NA,NA,NA,NA,NA,NA,NA,NA,0
3614,"Defenseur",5,"France","CFM - CENTRE DE FORMATION F.C. METZ","aucun",0,1,14.19,13.48,13.22,13.48,13.69,13.69,13.22,13.48,13.48,14.19,0.00012,8.34,3,"0","1","1",1,1,1,NA,6,383,5,NA,2,102,1,NA,1,46,1,1
3618,"Attaquant",1,"France","CFM - LOSC LILLE ASSOCIATION","PEM - PEM LIEVIN",1,0,NA,17.56,17.56,17.56,NA,NA,17.56,17.56,17.56,NA,0.00012,11.03,3,"1","1","1",1,0,0,NA,5,227,3,NA,NA,NA,NA,NA,NA,NA,NA,0
3630,"Gardien de But",4,"France","CFM - CENTRE DE FORMATION AMIENS SP.C. PICARDIE","PEM - PEM LIEVIN",0,0,15,12.98,NA,12.98,13.79,13.79,NA,13.79,12.98,12.98,0,10.87,1,"0","0","1",0,1,0,NA,NA,NA,NA,NA,1,90,1,NA,NA,NA,NA,1
3632,"Attaquant",4,"Algérie","CFM - CENTRE DE FORMATION ST DE REIMS","PEM - PEM REIMS",0,0,17.34,15.02,15.92,15.02,16.34,16.34,15.92,15.02,15.02,15.54,0.00044,8.27,6,"1","0","1",1,0,0,NA,2,94,1,NA,NA,NA,NA,NA,NA,NA,NA,0
3635,"Attaquant",12,"France","aucun","aucun",0,0,NA,11.43,10.68,11.43,15,15,10.68,11.43,11.43,12.56,0.00087,12.7,2,"1","0","1",1,0,0,3,7,370,3,NA,NA,NA,NA,NA,NA,NA,NA,0
3648,"Defenseur",7,"France","aucun","PEM - PEM CLAIREFONTAINE",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19.4,1,"1","0","0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
3662,"Gardien de But",8,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9.97,3,"0","1","1",1,0,0,NA,1,90,1,NA,NA,NA,NA,NA,NA,NA,NA,0
3663,"Defenseur",2,"France","CFM - CENTRE DE FORMATION F.C. NANTES","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4e-05,19.04,1,"0","1","0",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,58,1,0
3665,"Defenseur",3,"France","aucun","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,21.02,2,"0","0","0",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,54,1,0
3680,"Attaquant",3,"France","CFM - CENTRE DE FORMATION A.S. ST ETIENNE","PEM - PEM CLAIREFONTAINE",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00033,11.82,5,"0","1","1",1,1,0,3,11,677,8,1,7,501,6,NA,NA,NA,NA,1
3685,"Milieu",5,"France","aucun","aucun",0,0,13.6,13.6,13.6,13.6,13.6,13.6,NA,NA,NA,NA,0.00019,14.78,1,"0","0","1",1,0,0,NA,3,139,1,NA,NA,NA,NA,NA,NA,NA,NA,0
3697,"Defenseur",9,"France","CFM - CENTRE DE FORMATION ESPER. TROYES AUBE CHAMPAGNE","aucun",0,0,12.51,12.7,12.66,12.7,NA,NA,12.82,12.7,12.7,12.51,5e-05,11.36,4,"1","0","1",0,1,0,NA,NA,NA,NA,NA,2,47,1,NA,NA,NA,NA,0
3698,"Attaquant",6,"France","CFM - CENTRE DE FORMATION VALENCIENNES F.C.","aucun",0,0,16,16,16,16,16,16,NA,NA,NA,NA,0.00035,8.67,4,"0","0","1",0,1,0,NA,NA,NA,NA,NA,4,180,2,NA,NA,NA,NA,0
3702,"Attaquant",1,"France","CFM - LOSC LILLE ASSOCIATION","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00052,14.78,2,"1","0","0",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,44,NA,0
3709,"Gardien de But",9,"France","CFM - ACADEMY AS MONACO FC","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
3715,"Attaquant",11,"France","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00038,11.04,2,"0","0","1",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
3720,"Milieu",1,"France","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","PEM - PEM REIMS",0,0,NA,NA,NA,NA,11.67,10,NA,NA,NA,NA,0.00046,12.67,2,"0","1","1",1,0,0,1,2,100,1,NA,NA,NA,NA,NA,NA,NA,NA,0
3732,"Milieu",2,"France","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","aucun",1,0,NA,13.74,13.74,13.74,13.99,13.99,13.74,13.74,13.74,NA,2e-05,12.32,2,"0","1","1",1,0,0,NA,5,212,3,NA,NA,NA,NA,NA,NA,NA,NA,0
3733,"Defenseur",12,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
3737,"Defenseur",4,"Mali","CFM - ACADEMY AS MONACO FC","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00033,22.13,2,"0","1","0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
3740,"Attaquant",7,"France","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","PEM - PEM CLAIREFONTAINE",0,1,18.36,13.67,13.67,13.67,13.67,13.67,11.32,11.32,11.32,NA,0.00036,7.46,3,"0","0","1",1,1,0,1,2,79,1,NA,4,133,2,NA,NA,NA,NA,1
3774,"Milieu",10,"France","CFM - CENTRE DE FORMATION ESPER. TROYES AUBE CHAMPAGNE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00012,9.22,2,"0","0","0",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,5,228,3,0
3780,"Defenseur",3,"France","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13.67,2,"0","1","0",0,1,1,NA,NA,NA,NA,NA,4,298,3,NA,1,90,1,0
3791,"Attaquant",7,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,47.12,1,"1","0","0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
3802,"Defenseur",4,"Congo","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00069,38.89,1,"0","0","0",1,1,0,NA,4,191,3,NA,4,224,3,NA,NA,NA,NA,0
3815,"Defenseur",5,"France","CFM - CENTRE DE FORMATION EN AVANT GUINGAMP","aucun",1,0,NA,10.03,10.03,10.03,NA,NA,10.03,10.03,10.03,NA,0.00014,13.63,1,"0","0","0",1,1,0,1,6,235,3,NA,1,41,1,NA,NA,NA,NA,0
3817,"Gardien de But",6,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","PEM - PEM TALENCE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11.11,3,"1","1","1",1,0,0,NA,1,80,1,NA,NA,NA,NA,NA,NA,NA,NA,0
3821,"Gardien de But",2,"France","aucun","PEM - PEM CLAIREFONTAINE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,42.97,2,"0","1","1",0,1,1,NA,NA,NA,NA,NA,1,90,1,NA,1,90,1,0
3856,"Gardien de But",4,"France","aucun","aucun",0,0,17.4,16.78,16.24,16.78,15.87,15.87,14.79,16.36,16.36,17.4,0,8.87,4,"0","1","1",0,1,0,NA,NA,NA,NA,NA,3,228,3,NA,NA,NA,NA,0
3872,"Milieu",12,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,73,1,"0","0","1",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
3876,"Milieu",9,"France","aucun","aucun",0,0,20,20,20,20,NA,NA,NA,NA,NA,NA,0,16.02,3,"0","1","1",1,0,0,NA,3,129,1,NA,NA,NA,NA,NA,NA,NA,NA,0
3881,"Defenseur",8,"Cote d'ivoire","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,0,NA,2,73,1,NA,1,90,1,NA,NA,NA,NA,0
3885,"Attaquant",4,"France","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","PEM - PEM CLAIREFONTAINE",0,0,NA,15.5,15.5,15.5,14.4,14.4,15.5,15.5,15.5,NA,0.00027,10.36,3,"0","0","1",1,0,0,1,2,99,1,NA,NA,NA,NA,NA,NA,NA,NA,0
3887,"Milieu",10,"France","CFM - CENTRE DE FORMATION F.C. NANTES","aucun",1,0,10.39,14.84,17.07,14.84,17.07,17.07,17.07,14.84,14.84,10.39,0.00048,7.49,1,"0","1","0",1,0,1,2,5,259,2,NA,NA,NA,NA,NA,5,234,3,0
3891,"Milieu",6,"France","CFM - ACADEMY AS MONACO FC","PEM - PEM CLAIREFONTAINE",0,1,NA,13.28,13.28,13.28,NA,NA,13.28,13.28,13.28,NA,0.00016,13.48,3,"1","1","0",1,1,0,NA,7,418,5,NA,4,322,4,NA,NA,NA,NA,0
3899,"Defenseur",2,"France","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","aucun",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8e-05,21.48,1,"0","0","1",1,0,1,2,16,1217,13,NA,NA,NA,NA,NA,2,88,1,0
3901,"Attaquant",1,"France","CFM - CENTRE DE FORMATION ST. BRESTOIS 29","aucun",0,0,15.35,15.47,NA,15.47,16.34,16.34,NA,15.47,15.47,15.47,0.00057,11,2,"1","0","1",0,1,0,NA,NA,NA,NA,NA,1,46,1,NA,NA,NA,NA,0
3919,"Defenseur",5,"France","CFM - ACADEMY AS MONACO FC","PEM - PEM REIMS",2,1,14.1,13.15,12.67,13.15,12.67,12.67,12.67,13.15,13.15,14.1,4e-05,6.75,5,"0","1","1",1,1,1,NA,8,581,6,NA,15,1090,12,1,12,881,10,1
3921,"Milieu",2,"France","CFM - CENTRE DE FORMATION LE HAVRE A.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
3927,"Milieu",4,"France","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","PEM - PEM AIX EN PROVENCE",0,0,13.61,15.87,17,15.87,14.67,14.67,17,15.87,15.87,13.61,0.00015,9.3,4,"0","1","1",1,0,0,NA,3,119,2,NA,NA,NA,NA,NA,NA,NA,NA,0
3929,"Milieu",10,"France","CFM - CENTRE DE FORMATION ST. MALHERBE CAEN-CALV.B.NORM.","PEM - PEM PLOUFRAGAN",1,0,15.98,16.61,15.43,16.61,16.43,16.43,17.24,17.47,17.47,17.78,8e-05,9.64,3,"1","1","0",1,1,1,NA,3,131,2,NA,18,910,10,NA,4,235,2,1
3944,"Gardien de But",5,"France","CFM - CENTRE DE FORMATION R.C. LENSOIS","aucun",0,0,NA,8.79,8.79,8.79,NA,NA,8.79,8.79,8.79,NA,0,10.04,2,"0","1","0",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,90,1,0
3954,"Defenseur",9,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23.37,3,"0","0","1",1,1,0,NA,4,255,2,NA,3,128,1,NA,NA,NA,NA,0
3960,"Defenseur",9,"France","aucun","PEM - PEM LIEVIN",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14.4,2,"1","1","0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
3963,"Defenseur",5,"France","CFM - CENTRE DE FORMATION EN AVANT GUINGAMP","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8e-05,13.24,2,"0","0","0",1,0,1,NA,4,145,1,NA,NA,NA,NA,NA,1,90,1,0
3968,"Attaquant",9,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
3975,"Milieu",7,"France","CFM - LOSC LILLE ASSOCIATION","aucun",0,1,NA,14.47,14.47,14.47,NA,NA,14.47,14.47,14.47,NA,1e-04,13.88,3,"1","0","1",1,1,0,NA,1,28,NA,NA,6,314,4,NA,NA,NA,NA,0
3983,"Defenseur",1,"France","CFM - CENTRE DE FORMATION ESPER. TROYES AUBE CHAMPAGNE","aucun",0,1,13.53,11.87,10.62,11.87,11.87,11.87,10.62,11.87,11.87,13.53,3e-05,9.17,4,"1","1","0",0,1,0,NA,NA,NA,NA,1,8,330,4,NA,NA,NA,NA,0
4007,"Attaquant",6,"France","CFM - CENTRE DE FORMATION R.C. STRASBOURG ALSACE","aucun",0,0,13.72,13.72,13.72,13.72,13.72,13.72,NA,NA,NA,NA,0.00077,11.82,2,"0","0","1",0,1,0,NA,NA,NA,NA,NA,3,81,1,NA,NA,NA,NA,0
4014,"Milieu",1,"France","CFM - CENTRE DE FORMATION A.J. AUXERROISE","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00027,16.47,1,"0","0","0",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,6,253,2,0
4017,"Defenseur",6,"France","aucun","aucun",0,0,18.51,18.51,18.51,18.51,18.51,18.51,NA,NA,NA,NA,0,10.64,5,"1","1","1",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
4026,"Gardien de But",4,"France","CFM - CENTRE DE FORMATION LE HAVRE A.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"1","0","0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
4028,"Defenseur",3,"Maroc","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","aucun",0,0,15.21,13.78,15.14,13.78,14.65,14.65,13.72,13.08,13.08,12.76,4e-05,11.51,1,"0","0","0",0,1,0,NA,NA,NA,NA,NA,1,44,NA,NA,NA,NA,NA,0
4031,"Attaquant",4,"Guinée","aucun","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00014,11.3,7,"1","1","1",1,1,0,NA,1,48,1,NA,2,85,1,NA,NA,NA,NA,0
4041,"Defenseur",7,"France","aucun","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00068,36.71,2,"0","0","1",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
4042,"Defenseur",2,"France","aucun","aucun",0,1,NA,20,NA,20,15,15,NA,NA,NA,20,0.00017,8.15,4,"1","1","1",1,0,0,NA,5,303,3,NA,NA,NA,NA,NA,NA,NA,NA,0
4062,"Milieu",12,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
4065,"Milieu",2,"France","CFM - LOSC LILLE ASSOCIATION","aucun",0,0,18.09,18.09,18.09,18.09,18.09,18.09,NA,NA,NA,NA,8e-05,12.38,5,"1","0","1",0,1,0,NA,NA,NA,NA,NA,2,72,NA,NA,NA,NA,NA,0
4074,"Gardien de But",6,"France","CFM - CENTRE DE FORMATION F.C. NANTES","aucun",0,0,13.21,15.9,15.93,15.9,17.8,17.8,15.93,15.9,15.9,15.86,0,9.45,1,"0","1","0",1,0,1,NA,3,229,2,NA,NA,NA,NA,NA,4,360,4,0
4084,"Milieu",2,"France","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","aucun",2,1,14.15,15.3,15.73,15.3,16.02,16.02,15.73,15.3,15.3,14.15,4e-05,9.76,6,"1","1","1",1,1,1,2,4,285,4,1,19,1410,17,4,11,774,9,1
4086,"Defenseur",7,"France","CFM - CENTRE DE FORMATION ST. MALHERBE CAEN-CALV.B.NORM.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e-05,12.73,3,"1","1","1",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,364,4,1
4096,"Attaquant",1,"France","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","PEM - PEM NANCY",0,1,NA,14.38,12.49,14.38,14.38,14.38,12.49,14.38,14.38,16.9,0.00015,7.75,5,"0","1","0",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,63,1,0
4100,"Attaquant",6,"France","CFM - CENTRE DE FORMATION ST DE REIMS","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e-04,14.31,1,"0","0","1",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,91,1,0
4102,"Milieu",3,"Congo","CFM - CENTRE DE FORMATION R.C. LENSOIS","aucun",0,1,NA,14.88,14.88,14.88,NA,NA,14.88,14.88,14.88,NA,0.00019,12.65,2,"0","1","1",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,195,2,0
4103,"Defenseur",1,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4e-05,18.71,3,"1","0","1",1,0,0,NA,1,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
4106,"Milieu",7,"France","CFM - ACADEMY AS MONACO FC","aucun",1,1,NA,16.1,16.1,16.1,14.07,14.07,16.1,15.94,15.94,NA,0.00026,6.95,5,"0","1","1",1,1,1,2,10,720,9,NA,17,962,9,1,6,238,2,0
4111,"Gardien de But",11,"France","CFM - LOSC LILLE ASSOCIATION","PEM - PEM LIEVIN",0,0,15.05,17.98,18.71,17.98,18.71,18.71,18.71,18.71,18.71,15.05,0,12.6,3,"1","0","1",1,0,1,NA,1,90,1,NA,NA,NA,NA,NA,4,360,4,1
4113,"Milieu",8,"France","CFM - CENTRE DE FORMATION R.C. LENSOIS","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00126,79.55,1,"0","1","0",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,NA,1
4118,"Milieu",3,"France","aucun","aucun",2,1,16.84,15.06,13.72,15.06,15.06,15.06,13.72,15.06,15.06,16.84,0.00018,10.6,6,"1","0","1",1,0,1,2,5,259,2,NA,NA,NA,NA,1,9,698,8,0
4122,"Attaquant",3,"France","CFM - ACADEMY AS MONACO FC","aucun",0,0,16.48,15.22,15.2,15.22,17.08,17.08,16.16,15.22,15.22,15.3,0.00033,9.8,3,"0","1","1",1,0,0,3,4,181,2,NA,NA,NA,NA,NA,NA,NA,NA,0
4124,"Milieu",2,"France","CFM - ACADEMY AS MONACO FC","aucun",0,0,NA,11.84,11.84,11.84,11.84,11.84,11.84,11.83,11.84,NA,0.00013,8.49,2,"0","1","0",0,1,0,NA,NA,NA,NA,NA,2,91,2,NA,NA,NA,NA,0
4133,"Defenseur",5,"France","aucun","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15.23,2,"0","0","1",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
4138,"Milieu",6,"République Centrafricaine","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,1,0,NA,NA,NA,NA,NA,1,28,NA,NA,NA,NA,NA,0
4145,"Gardien de But",4,"France","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23.74,1,"0","0","1",1,0,0,NA,1,90,1,NA,NA,NA,NA,NA,NA,NA,NA,1
4153,"Defenseur",4,"France","CFM - CENTRE DE FORMATION R.C. LENSOIS","PEM - PEM LIEVIN",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00023,26.83,1,"1","0","0",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,135,2,1
4166,"Attaquant",4,"Algérie","CFM - CENTRE DE FORMATION O. DE MARSEILLE - O.M.","aucun",1,0,NA,14.9,14.23,14.9,15.43,15.43,14.23,14.9,14.9,15.79,0.00043,10.49,2,"1","0","0",1,0,0,NA,3,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
4169,"Defenseur",1,"France","aucun","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00035,42.85,2,"1","0","0",1,1,1,NA,3,155,2,NA,4,239,3,NA,2,180,2,1
4187,"Attaquant",3,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",0,0,10.41,8.69,7.55,8.69,NA,NA,7.55,8.69,8.69,10.41,0.00076,8.75,2,"1","0","0",1,0,1,2,3,199,2,NA,NA,NA,NA,NA,2,87,1,0
4194,"Defenseur",1,"France","aucun","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11.9,4,"1","0","1",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
4197,"Defenseur",6,"France","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","PEM - PEM AIX EN PROVENCE",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00019,12.84,2,"0","0","0",1,0,1,NA,2,180,2,NA,NA,NA,NA,NA,1,90,1,0
4207,"Defenseur",1,"France","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","PEM - PEM AIX EN PROVENCE",0,0,14.36,14.78,14.8,14.78,14.8,14.8,14.8,14.78,14.78,14.75,3e-05,14.25,3,"0","1","0",1,0,0,NA,9,504,5,NA,NA,NA,NA,NA,NA,NA,NA,0
4221,"Defenseur",6,"France","CFM - CENTRE DE FORMATION PARIS F.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00012,13.13,1,"1","0","0",0,1,0,NA,NA,NA,NA,NA,2,91,1,NA,NA,NA,NA,0
4223,"Defenseur",6,"France","CFM - CENTRE DE FORMATION O. DE MARSEILLE - O.M.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00687,32.33,2,"1","0","0",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,104,1,0
4254,"Attaquant",12,"France","CFM - CENTRE DE FORMATION O. DE MARSEILLE - O.M.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00071,15.99,3,"1","0","0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
4256,"Gardien de But",3,"France","CFM - CENTRE DE FORMATION LE HAVRE A.C.","aucun",2,0,11.23,14.97,14.97,14.97,14.97,14.97,17.78,14.97,17.78,NA,0,10.19,2,"0","1","1",1,1,1,NA,4,360,4,NA,12,968,11,NA,10,852,9,1
