"ID_INDIVIDU","POSTE","MOIS_NAISSANCE","NATIONALITE","CF_AGREE","POLE_ESPOIR","NB_PALMARES_AVANT_19","exp_avant_19","Anthropometrie","Detente_horizontale","Vitesse_lineaire","Vivacite","Jeux_reduits","Match","Conduite_de_balle","Gardiens_de_but","Jonglerie_en_mouvement","Vitesse_max_aerobie","NB_BUT_PAR_MIN_JOUE_PAR_SAISON_AVANT_19","NB_MIN_JOUE_PAR_MATCH_PAR_SAISON_AVANT_19","NB_CLUB_AVANT_19","TOP_50_AVANT_19","TOP_50_150_AVANT_19","top_restant_AVANT_19","France U16","France U17","U16_NB_BUT","U16_NB_MATCH_JOUE","U16_NB_MIN_JOUE","U16_TITULARISATION","U17_NB_BUT","U17_NB_MATCH_JOUE","U17_NB_MIN_JOUE","U17_TITULARISATION","Y"
2922,"Defenseur",6,"France","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","PEM - PEM AIX EN PROVENCE",0,0,11.69,11.4,11.11,11.4,11.42,11.42,11.11,11.19,11.19,11.69,0,13.87,3,"0","1","0",0,1,NA,NA,NA,NA,NA,1,90,1,0
2924,"Attaquant",1,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","PEM - PEM REIMS",0,1,NA,14.33,14.33,14.33,14.33,14.33,14.33,14.33,14.33,NA,0.00025,9.72,3,"1","0","1",1,0,2,5,279,3,NA,NA,NA,NA,0
2938,"Milieu",1,"France","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16.51,1,"0","0","1",1,0,NA,3,116,2,NA,NA,NA,NA,0
2939,"Milieu",3,"France","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
2940,"Attaquant",9,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0,11.4,11.4,NA,11.4,11.4,11.4,NA,11.4,11.4,11.4,0.00051,9.87,3,"1","0","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
2944,"Milieu",9,"France","CFM - CENTRE DE FORMATION DIJON FOOTBALL CÔTE D'OR","aucun",0,0,14.96,15.89,16.93,15.89,16.08,16.08,16.93,15.89,15.89,15.09,8e-05,9.26,2,"0","0","0",1,0,NA,3,176,2,NA,NA,NA,NA,0
2945,"Attaquant",2,"France","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00038,9.05,3,"0","0","1",1,0,NA,5,210,3,NA,NA,NA,NA,1
2950,"Milieu",7,"France","CFM - CENTRE DE FORMATION NIMES OLYMPIQUE","aucun",0,0,20,20,20,20,NA,NA,NA,NA,NA,NA,0.00073,31.78,1,"0","0","0",1,0,NA,4,218,2,NA,NA,NA,NA,0
2959,"Milieu",6,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,"1","0","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
2962,"Milieu",1,"France","aucun","aucun",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"1","0","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
2969,"Milieu",4,"France","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,0,NA,2,89,1,NA,NA,NA,NA,1
2971,"Milieu",4,"France","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,1,NA,NA,NA,NA,NA,8,620,7,1
2980,"Defenseur",2,"France","CFM - CENTRE DE FORMATION A.J. AUXERROISE","aucun",0,0,NA,NA,NA,NA,NA,NA,14.41,14.41,14.41,NA,9e-05,13.71,2,"0","1","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
2993,"Defenseur",5,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5e-05,13,1,"1","0","0",1,0,1,1,90,1,NA,NA,NA,NA,0
3023,"Defenseur",1,"France","aucun","PEM - PEM PLOUFRAGAN",1,0,NA,9.62,9.62,9.62,12.25,12.25,9.62,9.62,9.62,NA,7e-05,14.64,3,"1","0","0",1,0,NA,3,194,2,NA,NA,NA,NA,0
